"Area","MTU","Solar - Actual Aggregated [MW] (D - 1)","Solar - Actual Aggregated [MW] (D)"
"BZN|ES","25.01.2022 08:00 - 25.01.2022 09:00 (CET/CEST)","134","96"
"BZN|ES","25.01.2022 09:00 - 25.01.2022 10:00 (CET/CEST)","1895","1583"
"BZN|ES","25.01.2022 10:00 - 25.01.2022 11:00 (CET/CEST)","4691","3974"
"BZN|ES","25.01.2022 11:00 - 25.01.2022 12:00 (CET/CEST)","6225","5058"
"BZN|ES","25.01.2022 12:00 - 25.01.2022 13:00 (CET/CEST)","7085","5677"
"BZN|ES","25.01.2022 13:00 - 25.01.2022 14:00 (CET/CEST)","6764","5824"
"BZN|ES","25.01.2022 14:00 - 25.01.2022 15:00 (CET/CEST)","6253","5823"
"BZN|ES","25.01.2022 15:00 - 25.01.2022 16:00 (CET/CEST)","5728","5018"
"BZN|ES","25.01.2022 16:00 - 25.01.2022 17:00 (CET/CEST)","4420","3526"
"BZN|ES","25.01.2022 17:00 - 25.01.2022 18:00 (CET/CEST)","1886","1361"
"BZN|ES","25.01.2022 18:00 - 25.01.2022 19:00 (CET/CEST)","226","70"
"BZN|ES","25.01.2022 19:00 - 25.01.2022 20:00 (CET/CEST)","38","22"
"BZN|ES","25.01.2022 20:00 - 25.01.2022 21:00 (CET/CEST)","35","19"
"BZN|ES","25.01.2022 21:00 - 25.01.2022 22:00 (CET/CEST)","34","19"
"BZN|ES","25.01.2022 22:00 - 25.01.2022 23:00 (CET/CEST)","19","15"
"BZN|ES","25.01.2022 23:00 - 26.01.2022 00:00 (CET/CEST)","13","13"
"BZN|ES","27.01.2022 00:00 - 27.01.2022 01:00 (CET/CEST)","13","65"
"BZN|ES","27.01.2022 01:00 - 27.01.2022 02:00 (CET/CEST)","13","81"
"BZN|ES","27.01.2022 02:00 - 27.01.2022 03:00 (CET/CEST)","13","81"
"BZN|ES","27.01.2022 03:00 - 27.01.2022 04:00 (CET/CEST)","13","81"
"BZN|ES","27.01.2022 04:00 - 27.01.2022 05:00 (CET/CEST)","13","81"
"BZN|ES","27.01.2022 05:00 - 27.01.2022 06:00 (CET/CEST)","13","81"
"BZN|ES","27.01.2022 06:00 - 27.01.2022 07:00 (CET/CEST)","12","81"
"BZN|ES","27.01.2022 07:00 - 27.01.2022 08:00 (CET/CEST)","13","81"
"BZN|ES","27.01.2022 08:00 - 27.01.2022 09:00 (CET/CEST)","148","238"
"BZN|ES","27.01.2022 09:00 - 27.01.2022 10:00 (CET/CEST)","2159","3011"
"BZN|ES","27.01.2022 10:00 - 27.01.2022 11:00 (CET/CEST)","5278","6942"
"BZN|ES","27.01.2022 11:00 - 27.01.2022 12:00 (CET/CEST)","6615","8806"
"BZN|ES","27.01.2022 12:00 - 27.01.2022 13:00 (CET/CEST)","6976","9517"
"BZN|ES","27.01.2022 13:00 - 27.01.2022 14:00 (CET/CEST)","7158","9576"
"BZN|ES","27.01.2022 14:00 - 27.01.2022 15:00 (CET/CEST)","7160","9613"
"BZN|ES","27.01.2022 15:00 - 27.01.2022 16:00 (CET/CEST)","6862","9404"
"BZN|ES","27.01.2022 16:00 - 27.01.2022 17:00 (CET/CEST)","5551","8151"
"BZN|ES","27.01.2022 17:00 - 27.01.2022 18:00 (CET/CEST)","2465","4119"
"BZN|ES","27.01.2022 18:00 - 27.01.2022 19:00 (CET/CEST)","274","681"
"BZN|ES","27.01.2022 19:00 - 27.01.2022 20:00 (CET/CEST)","79","184"
"BZN|ES","27.01.2022 20:00 - 27.01.2022 21:00 (CET/CEST)","63","141"
"BZN|ES","27.01.2022 21:00 - 27.01.2022 22:00 (CET/CEST)","61","90"
"BZN|ES","27.01.2022 22:00 - 27.01.2022 23:00 (CET/CEST)","52","57"
"BZN|ES","27.01.2022 23:00 - 28.01.2022 00:00 (CET/CEST)","52","36"
"BZN|ES","29.01.2022 00:00 - 29.01.2022 01:00 (CET/CEST)","36","17"
"BZN|ES","29.01.2022 01:00 - 29.01.2022 02:00 (CET/CEST)","36","17"
"BZN|ES","29.01.2022 02:00 - 29.01.2022 03:00 (CET/CEST)","36","17"
"BZN|ES","29.01.2022 03:00 - 29.01.2022 04:00 (CET/CEST)","34","17"
"BZN|ES","29.01.2022 04:00 - 29.01.2022 05:00 (CET/CEST)","34","17"
"BZN|ES","29.01.2022 05:00 - 29.01.2022 06:00 (CET/CEST)","34","17"
"BZN|ES","29.01.2022 06:00 - 29.01.2022 07:00 (CET/CEST)","34","18"
"BZN|ES","29.01.2022 07:00 - 29.01.2022 08:00 (CET/CEST)","35","17"
"BZN|ES","29.01.2022 08:00 - 29.01.2022 09:00 (CET/CEST)","303","277"
"BZN|ES","29.01.2022 09:00 - 29.01.2022 10:00 (CET/CEST)","3335","2846"
"BZN|ES","29.01.2022 10:00 - 29.01.2022 11:00 (CET/CEST)","7311","6233"
"BZN|ES","29.01.2022 11:00 - 29.01.2022 12:00 (CET/CEST)","9155","7780"
"BZN|ES","29.01.2022 12:00 - 29.01.2022 13:00 (CET/CEST)","9550","8272"
"BZN|ES","29.01.2022 13:00 - 29.01.2022 14:00 (CET/CEST)","9536","8401"
"BZN|ES","29.01.2022 14:00 - 29.01.2022 15:00 (CET/CEST)","9512","8338"
"BZN|ES","29.01.2022 15:00 - 29.01.2022 16:00 (CET/CEST)","9315","7857"
"BZN|ES","29.01.2022 16:00 - 29.01.2022 17:00 (CET/CEST)","7979","6149"
"BZN|ES","29.01.2022 17:00 - 29.01.2022 18:00 (CET/CEST)","3907","2414"
"BZN|ES","29.01.2022 18:00 - 29.01.2022 19:00 (CET/CEST)","486","176"
"BZN|ES","29.01.2022 19:00 - 29.01.2022 20:00 (CET/CEST)","98","25"
"BZN|ES","29.01.2022 20:00 - 29.01.2022 21:00 (CET/CEST)","61","16"
"BZN|ES","29.01.2022 21:00 - 29.01.2022 22:00 (CET/CEST)","58","16"
"BZN|ES","29.01.2022 22:00 - 29.01.2022 23:00 (CET/CEST)","47","16"
"BZN|ES","29.01.2022 23:00 - 30.01.2022 00:00 (CET/CEST)","16","16"
"BZN|ES","31.01.2022 00:00 - 31.01.2022 01:00 (CET/CEST)","17","19"
"BZN|ES","31.01.2022 01:00 - 31.01.2022 02:00 (CET/CEST)","17","19"
"BZN|ES","31.01.2022 02:00 - 31.01.2022 03:00 (CET/CEST)","17","19"
"BZN|ES","31.01.2022 03:00 - 31.01.2022 04:00 (CET/CEST)","17","19"
"BZN|ES","31.01.2022 04:00 - 31.01.2022 05:00 (CET/CEST)","17","19"
"BZN|ES","31.01.2022 05:00 - 31.01.2022 06:00 (CET/CEST)","17","19"
"BZN|ES","31.01.2022 06:00 - 31.01.2022 07:00 (CET/CEST)","16","19"
"BZN|ES","31.01.2022 07:00 - 31.01.2022 08:00 (CET/CEST)","17","19"
"BZN|ES","31.01.2022 08:00 - 31.01.2022 09:00 (CET/CEST)","192","276"
"BZN|ES","31.01.2022 09:00 - 31.01.2022 10:00 (CET/CEST)","2431","3439"
"BZN|ES","31.01.2022 10:00 - 31.01.2022 11:00 (CET/CEST)","5458","7336"
"BZN|ES","31.01.2022 11:00 - 31.01.2022 12:00 (CET/CEST)","6826","9238"
"BZN|ES","31.01.2022 12:00 - 31.01.2022 13:00 (CET/CEST)","7805","9919"
"BZN|ES","31.01.2022 13:00 - 31.01.2022 14:00 (CET/CEST)","8571","9966"
"BZN|ES","31.01.2022 14:00 - 31.01.2022 15:00 (CET/CEST)","8740","9977"
"BZN|ES","31.01.2022 15:00 - 31.01.2022 16:00 (CET/CEST)","8574","9784"
"BZN|ES","31.01.2022 16:00 - 31.01.2022 17:00 (CET/CEST)","7267","8662"
"BZN|ES","31.01.2022 17:00 - 31.01.2022 18:00 (CET/CEST)","3680","4939"
"BZN|ES","31.01.2022 18:00 - 31.01.2022 19:00 (CET/CEST)","465","1134"
"BZN|ES","31.01.2022 19:00 - 31.01.2022 20:00 (CET/CEST)","48","337"
"BZN|ES","31.01.2022 20:00 - 31.01.2022 21:00 (CET/CEST)","34","246"
"BZN|ES","31.01.2022 21:00 - 31.01.2022 22:00 (CET/CEST)","25","188"
"BZN|ES","31.01.2022 22:00 - 31.01.2022 23:00 (CET/CEST)","19","118"
"BZN|ES","31.01.2022 23:00 - 01.02.2022 00:00 (CET/CEST)","19","103"
"BZN|ES","02.02.2022 00:00 - 02.02.2022 01:00 (CET/CEST)","37","141"
"BZN|ES","02.02.2022 01:00 - 02.02.2022 02:00 (CET/CEST)","30","141"
"BZN|ES","02.02.2022 02:00 - 02.02.2022 03:00 (CET/CEST)","30","141"
"BZN|ES","02.02.2022 03:00 - 02.02.2022 04:00 (CET/CEST)","30","141"
"BZN|ES","02.02.2022 04:00 - 02.02.2022 05:00 (CET/CEST)","30","141"
"BZN|ES","02.02.2022 05:00 - 02.02.2022 06:00 (CET/CEST)","30","141"
"BZN|ES","02.02.2022 06:00 - 02.02.2022 07:00 (CET/CEST)","29","141"
"BZN|ES","02.02.2022 07:00 - 02.02.2022 08:00 (CET/CEST)","29","139"
"BZN|ES","02.02.2022 08:00 - 02.02.2022 09:00 (CET/CEST)","386","449"
"BZN|ES","02.02.2022 09:00 - 02.02.2022 10:00 (CET/CEST)","3826","3233"
"BZN|ES","02.02.2022 10:00 - 02.02.2022 11:00 (CET/CEST)","7946","6178"
"BZN|ES","02.02.2022 11:00 - 02.02.2022 12:00 (CET/CEST)","9886","7917"
"BZN|ES","02.02.2022 12:00 - 02.02.2022 13:00 (CET/CEST)","10253","8345"
"BZN|ES","02.02.2022 13:00 - 02.02.2022 14:00 (CET/CEST)","10092","8305"
"BZN|ES","02.02.2022 14:00 - 02.02.2022 15:00 (CET/CEST)","10160","7853"
"BZN|ES","02.02.2022 15:00 - 02.02.2022 16:00 (CET/CEST)","10139","7070"
"BZN|ES","02.02.2022 16:00 - 02.02.2022 17:00 (CET/CEST)","9164","5417"
"BZN|ES","02.02.2022 17:00 - 02.02.2022 18:00 (CET/CEST)","5389","2774"
"BZN|ES","02.02.2022 18:00 - 02.02.2022 19:00 (CET/CEST)","1130","595"
"BZN|ES","02.02.2022 19:00 - 02.02.2022 20:00 (CET/CEST)","372","170"
"BZN|ES","02.02.2022 20:00 - 02.02.2022 21:00 (CET/CEST)","278","168"
"BZN|ES","02.02.2022 21:00 - 02.02.2022 22:00 (CET/CEST)","204","96"
"BZN|ES","02.02.2022 22:00 - 02.02.2022 23:00 (CET/CEST)","160","41"
"BZN|ES","02.02.2022 23:00 - 03.02.2022 00:00 (CET/CEST)","140","37"
"BZN|ES","04.02.2022 00:00 - 04.02.2022 01:00 (CET/CEST)","35","35"
"BZN|ES","04.02.2022 01:00 - 04.02.2022 02:00 (CET/CEST)","35","36"
"BZN|ES","04.02.2022 02:00 - 04.02.2022 03:00 (CET/CEST)","35","35"
"BZN|ES","04.02.2022 03:00 - 04.02.2022 04:00 (CET/CEST)","35","35"
"BZN|ES","04.02.2022 04:00 - 04.02.2022 05:00 (CET/CEST)","35","36"
"BZN|ES","04.02.2022 05:00 - 04.02.2022 06:00 (CET/CEST)","35","35"
"BZN|ES","04.02.2022 06:00 - 04.02.2022 07:00 (CET/CEST)","35","35"
"BZN|ES","04.02.2022 07:00 - 04.02.2022 08:00 (CET/CEST)","35","34"
"BZN|ES","04.02.2022 08:00 - 04.02.2022 09:00 (CET/CEST)","239","160"
"BZN|ES","04.02.2022 09:00 - 04.02.2022 10:00 (CET/CEST)","1614","1609"
"BZN|ES","04.02.2022 10:00 - 04.02.2022 11:00 (CET/CEST)","3603","4101"
"BZN|ES","04.02.2022 11:00 - 04.02.2022 12:00 (CET/CEST)","5087","5830"
"BZN|ES","04.02.2022 12:00 - 04.02.2022 13:00 (CET/CEST)","5689","6503"
"BZN|ES","04.02.2022 13:00 - 04.02.2022 14:00 (CET/CEST)","5406","7212"
"BZN|ES","04.02.2022 14:00 - 04.02.2022 15:00 (CET/CEST)","4737","7131"
"BZN|ES","04.02.2022 15:00 - 04.02.2022 16:00 (CET/CEST)","3569","6646"
"BZN|ES","04.02.2022 16:00 - 04.02.2022 17:00 (CET/CEST)","2311","5838"
"BZN|ES","04.02.2022 17:00 - 04.02.2022 18:00 (CET/CEST)","1074","3358"
"BZN|ES","04.02.2022 18:00 - 04.02.2022 19:00 (CET/CEST)","144","656"
"BZN|ES","04.02.2022 19:00 - 04.02.2022 20:00 (CET/CEST)","38","91"
"BZN|ES","04.02.2022 20:00 - 04.02.2022 21:00 (CET/CEST)","36","66"
"BZN|ES","04.02.2022 21:00 - 04.02.2022 22:00 (CET/CEST)","36","65"
"BZN|ES","04.02.2022 22:00 - 04.02.2022 23:00 (CET/CEST)","35","39"
"BZN|ES","04.02.2022 23:00 - 05.02.2022 00:00 (CET/CEST)","35","38"
"BZN|ES","06.02.2022 00:00 - 06.02.2022 01:00 (CET/CEST)","37","37"
"BZN|ES","06.02.2022 01:00 - 06.02.2022 02:00 (CET/CEST)","36","38"
"BZN|ES","06.02.2022 02:00 - 06.02.2022 03:00 (CET/CEST)","35","37"
"BZN|ES","06.02.2022 03:00 - 06.02.2022 04:00 (CET/CEST)","35","35"
"BZN|ES","06.02.2022 04:00 - 06.02.2022 05:00 (CET/CEST)","35","35"
"BZN|ES","06.02.2022 05:00 - 06.02.2022 06:00 (CET/CEST)","35","34"
"BZN|ES","06.02.2022 06:00 - 06.02.2022 07:00 (CET/CEST)","35","35"
"BZN|ES","06.02.2022 07:00 - 06.02.2022 08:00 (CET/CEST)","35","35"
"BZN|ES","06.02.2022 08:00 - 06.02.2022 09:00 (CET/CEST)","272","461"
"BZN|ES","06.02.2022 09:00 - 06.02.2022 10:00 (CET/CEST)","2790","3964"
"BZN|ES","06.02.2022 10:00 - 06.02.2022 11:00 (CET/CEST)","5822","7623"
"BZN|ES","06.02.2022 11:00 - 06.02.2022 12:00 (CET/CEST)","7407","9447"
"BZN|ES","06.02.2022 12:00 - 06.02.2022 13:00 (CET/CEST)","8117","10088"
"BZN|ES","06.02.2022 13:00 - 06.02.2022 14:00 (CET/CEST)","8216","10080"
"BZN|ES","06.02.2022 14:00 - 06.02.2022 15:00 (CET/CEST)","8336","10114"
"BZN|ES","06.02.2022 15:00 - 06.02.2022 16:00 (CET/CEST)","7962","9990"
"BZN|ES","06.02.2022 16:00 - 06.02.2022 17:00 (CET/CEST)","7054","9038"
"BZN|ES","06.02.2022 17:00 - 06.02.2022 18:00 (CET/CEST)","4153","5522"
"BZN|ES","06.02.2022 18:00 - 06.02.2022 19:00 (CET/CEST)","838","1298"
"BZN|ES","06.02.2022 19:00 - 06.02.2022 20:00 (CET/CEST)","60","267"
"BZN|ES","06.02.2022 20:00 - 06.02.2022 21:00 (CET/CEST)","37","186"
"BZN|ES","06.02.2022 21:00 - 06.02.2022 22:00 (CET/CEST)","37","108"
"BZN|ES","06.02.2022 22:00 - 06.02.2022 23:00 (CET/CEST)","37","62"
"BZN|ES","06.02.2022 23:00 - 07.02.2022 00:00 (CET/CEST)","37","36"
"BZN|ES","08.02.2022 00:00 - 08.02.2022 01:00 (CET/CEST)","36","55"
"BZN|ES","08.02.2022 01:00 - 08.02.2022 02:00 (CET/CEST)","21","55"
"BZN|ES","08.02.2022 02:00 - 08.02.2022 03:00 (CET/CEST)","11","56"
"BZN|ES","08.02.2022 03:00 - 08.02.2022 04:00 (CET/CEST)","11","55"
"BZN|ES","08.02.2022 04:00 - 08.02.2022 05:00 (CET/CEST)","11","56"
"BZN|ES","08.02.2022 05:00 - 08.02.2022 06:00 (CET/CEST)","11","56"
"BZN|ES","08.02.2022 06:00 - 08.02.2022 07:00 (CET/CEST)","11","55"
"BZN|ES","08.02.2022 07:00 - 08.02.2022 08:00 (CET/CEST)","12","55"
"BZN|ES","08.02.2022 08:00 - 08.02.2022 09:00 (CET/CEST)","426","326"
"BZN|ES","08.02.2022 09:00 - 08.02.2022 10:00 (CET/CEST)","3835","2977"
"BZN|ES","08.02.2022 10:00 - 08.02.2022 11:00 (CET/CEST)","7569","6157"
"BZN|ES","08.02.2022 11:00 - 08.02.2022 12:00 (CET/CEST)","9370","8242"
"BZN|ES","08.02.2022 12:00 - 08.02.2022 13:00 (CET/CEST)","9631","9149"
"BZN|ES","08.02.2022 13:00 - 08.02.2022 14:00 (CET/CEST)","9682","9531"
"BZN|ES","08.02.2022 14:00 - 08.02.2022 15:00 (CET/CEST)","9791","9826"
"BZN|ES","08.02.2022 15:00 - 08.02.2022 16:00 (CET/CEST)","9688","9683"
"BZN|ES","08.02.2022 16:00 - 08.02.2022 17:00 (CET/CEST)","8716","8829"
"BZN|ES","08.02.2022 17:00 - 08.02.2022 18:00 (CET/CEST)","5265","5332"
"BZN|ES","08.02.2022 18:00 - 08.02.2022 19:00 (CET/CEST)","1172","1253"
"BZN|ES","08.02.2022 19:00 - 08.02.2022 20:00 (CET/CEST)","315","379"
"BZN|ES","08.02.2022 20:00 - 08.02.2022 21:00 (CET/CEST)","199","249"
"BZN|ES","08.02.2022 21:00 - 08.02.2022 22:00 (CET/CEST)","92","191"
"BZN|ES","08.02.2022 22:00 - 08.02.2022 23:00 (CET/CEST)","55","132"
"BZN|ES","08.02.2022 23:00 - 09.02.2022 00:00 (CET/CEST)","55","51"
"BZN|ES","10.02.2022 00:00 - 10.02.2022 01:00 (CET/CEST)","51","19"
"BZN|ES","10.02.2022 01:00 - 10.02.2022 02:00 (CET/CEST)","51","18"
"BZN|ES","10.02.2022 02:00 - 10.02.2022 03:00 (CET/CEST)","13","17"
"BZN|ES","10.02.2022 03:00 - 10.02.2022 04:00 (CET/CEST)","11","17"
"BZN|ES","10.02.2022 04:00 - 10.02.2022 05:00 (CET/CEST)","11","17"
"BZN|ES","10.02.2022 05:00 - 10.02.2022 06:00 (CET/CEST)","11","17"
"BZN|ES","10.02.2022 06:00 - 10.02.2022 07:00 (CET/CEST)","10","17"
"BZN|ES","10.02.2022 07:00 - 10.02.2022 08:00 (CET/CEST)","10","17"
"BZN|ES","10.02.2022 08:00 - 10.02.2022 09:00 (CET/CEST)","327","248"
"BZN|ES","10.02.2022 09:00 - 10.02.2022 10:00 (CET/CEST)","2984","2254"
"BZN|ES","10.02.2022 10:00 - 10.02.2022 11:00 (CET/CEST)","6161","5227"
"BZN|ES","10.02.2022 11:00 - 10.02.2022 12:00 (CET/CEST)","8118","7024"
"BZN|ES","10.02.2022 12:00 - 10.02.2022 13:00 (CET/CEST)","8932","8122"
"BZN|ES","10.02.2022 13:00 - 10.02.2022 14:00 (CET/CEST)","9050","8516"
"BZN|ES","10.02.2022 14:00 - 10.02.2022 15:00 (CET/CEST)","9039","8785"
"BZN|ES","10.02.2022 15:00 - 10.02.2022 16:00 (CET/CEST)","8566","8599"
"BZN|ES","10.02.2022 16:00 - 10.02.2022 17:00 (CET/CEST)","6919","7318"
"BZN|ES","10.02.2022 17:00 - 10.02.2022 18:00 (CET/CEST)","3510","3967"
"BZN|ES","10.02.2022 18:00 - 10.02.2022 19:00 (CET/CEST)","515","652"
"BZN|ES","10.02.2022 19:00 - 10.02.2022 20:00 (CET/CEST)","94","90"
"BZN|ES","10.02.2022 20:00 - 10.02.2022 21:00 (CET/CEST)","44","174"
"BZN|ES","10.02.2022 21:00 - 10.02.2022 22:00 (CET/CEST)","28","105"
"BZN|ES","10.02.2022 22:00 - 10.02.2022 23:00 (CET/CEST)","21","0"
"BZN|ES","10.02.2022 23:00 - 11.02.2022 00:00 (CET/CEST)","20","0"
"BZN|ES","12.02.2022 00:00 - 12.02.2022 01:00 (CET/CEST)","0","31"
"BZN|ES","12.02.2022 01:00 - 12.02.2022 02:00 (CET/CEST)","0","31"
"BZN|ES","12.02.2022 02:00 - 12.02.2022 03:00 (CET/CEST)","0","31"
"BZN|ES","12.02.2022 03:00 - 12.02.2022 04:00 (CET/CEST)","0","31"
"BZN|ES","12.02.2022 04:00 - 12.02.2022 05:00 (CET/CEST)","0","31"
"BZN|ES","12.02.2022 05:00 - 12.02.2022 06:00 (CET/CEST)","0","31"
"BZN|ES","12.02.2022 06:00 - 12.02.2022 07:00 (CET/CEST)","0","31"
"BZN|ES","12.02.2022 07:00 - 12.02.2022 08:00 (CET/CEST)","0","31"
"BZN|ES","12.02.2022 08:00 - 12.02.2022 09:00 (CET/CEST)","254","297"
"BZN|ES","12.02.2022 09:00 - 12.02.2022 10:00 (CET/CEST)","2228","2210"
"BZN|ES","12.02.2022 10:00 - 12.02.2022 11:00 (CET/CEST)","5023","4371"
"BZN|ES","12.02.2022 11:00 - 12.02.2022 12:00 (CET/CEST)","6402","6020"
"BZN|ES","12.02.2022 12:00 - 12.02.2022 13:00 (CET/CEST)","7252","6869"
"BZN|ES","12.02.2022 13:00 - 12.02.2022 14:00 (CET/CEST)","7389","6676"
"BZN|ES","12.02.2022 14:00 - 12.02.2022 15:00 (CET/CEST)","7417","6061"
"BZN|ES","12.02.2022 15:00 - 12.02.2022 16:00 (CET/CEST)","6661","4922"
"BZN|ES","12.02.2022 16:00 - 12.02.2022 17:00 (CET/CEST)","5390","3569"
"BZN|ES","12.02.2022 17:00 - 12.02.2022 18:00 (CET/CEST)","2638","1831"
"BZN|ES","12.02.2022 18:00 - 12.02.2022 19:00 (CET/CEST)","479","379"
"BZN|ES","12.02.2022 19:00 - 12.02.2022 20:00 (CET/CEST)","119","140"
"BZN|ES","12.02.2022 20:00 - 12.02.2022 21:00 (CET/CEST)","118","28"
"BZN|ES","12.02.2022 21:00 - 12.02.2022 22:00 (CET/CEST)","91","10"
"BZN|ES","12.02.2022 22:00 - 12.02.2022 23:00 (CET/CEST)","32","10"
"BZN|ES","12.02.2022 23:00 - 13.02.2022 00:00 (CET/CEST)","31","10"
"BZN|ES","14.02.2022 00:00 - 14.02.2022 01:00 (CET/CEST)","10","0"
"BZN|ES","14.02.2022 01:00 - 14.02.2022 02:00 (CET/CEST)","9","0"
"BZN|ES","14.02.2022 02:00 - 14.02.2022 03:00 (CET/CEST)","10","0"
"BZN|ES","14.02.2022 03:00 - 14.02.2022 04:00 (CET/CEST)","9","0"
"BZN|ES","14.02.2022 04:00 - 14.02.2022 05:00 (CET/CEST)","10","0"
"BZN|ES","14.02.2022 05:00 - 14.02.2022 06:00 (CET/CEST)","10","0"
"BZN|ES","14.02.2022 06:00 - 14.02.2022 07:00 (CET/CEST)","10","12"
"BZN|ES","14.02.2022 07:00 - 14.02.2022 08:00 (CET/CEST)","10","28"
"BZN|ES","14.02.2022 08:00 - 14.02.2022 09:00 (CET/CEST)","466","811"
"BZN|ES","14.02.2022 09:00 - 14.02.2022 10:00 (CET/CEST)","3810","4917"
"BZN|ES","14.02.2022 10:00 - 14.02.2022 11:00 (CET/CEST)","7179","8514"
"BZN|ES","14.02.2022 11:00 - 14.02.2022 12:00 (CET/CEST)","8801","10231"
"BZN|ES","14.02.2022 12:00 - 14.02.2022 13:00 (CET/CEST)","9579","10745"
"BZN|ES","14.02.2022 13:00 - 14.02.2022 14:00 (CET/CEST)","9678","10561"
"BZN|ES","14.02.2022 14:00 - 14.02.2022 15:00 (CET/CEST)","9388","10609"
"BZN|ES","14.02.2022 15:00 - 14.02.2022 16:00 (CET/CEST)","8969","10394"
"BZN|ES","14.02.2022 16:00 - 14.02.2022 17:00 (CET/CEST)","7877","8850"
"BZN|ES","14.02.2022 17:00 - 14.02.2022 18:00 (CET/CEST)","5024","5277"
"BZN|ES","14.02.2022 18:00 - 14.02.2022 19:00 (CET/CEST)","1350","1303"
"BZN|ES","14.02.2022 19:00 - 14.02.2022 20:00 (CET/CEST)","216","338"
"BZN|ES","14.02.2022 20:00 - 14.02.2022 21:00 (CET/CEST)","132","212"
"BZN|ES","14.02.2022 21:00 - 14.02.2022 22:00 (CET/CEST)","76","180"
"BZN|ES","14.02.2022 22:00 - 14.02.2022 23:00 (CET/CEST)","56","134"
"BZN|ES","14.02.2022 23:00 - 15.02.2022 00:00 (CET/CEST)","15","103"
"BZN|ES","16.02.2022 00:00 - 16.02.2022 01:00 (CET/CEST)","102","22"
"BZN|ES","16.02.2022 01:00 - 16.02.2022 02:00 (CET/CEST)","112","13"
"BZN|ES","16.02.2022 02:00 - 16.02.2022 03:00 (CET/CEST)","115","13"
"BZN|ES","16.02.2022 03:00 - 16.02.2022 04:00 (CET/CEST)","75","13"
"BZN|ES","16.02.2022 04:00 - 16.02.2022 05:00 (CET/CEST)","62","13"
"BZN|ES","16.02.2022 05:00 - 16.02.2022 06:00 (CET/CEST)","62","13"
"BZN|ES","16.02.2022 06:00 - 16.02.2022 07:00 (CET/CEST)","61","13"
"BZN|ES","16.02.2022 07:00 - 16.02.2022 08:00 (CET/CEST)","57","13"
"BZN|ES","16.02.2022 08:00 - 16.02.2022 09:00 (CET/CEST)","603","730"
"BZN|ES","16.02.2022 09:00 - 16.02.2022 10:00 (CET/CEST)","3625","4327"
"BZN|ES","16.02.2022 10:00 - 16.02.2022 11:00 (CET/CEST)","6223","7573"
"BZN|ES","16.02.2022 11:00 - 16.02.2022 12:00 (CET/CEST)","8504","9298"
"BZN|ES","16.02.2022 12:00 - 16.02.2022 13:00 (CET/CEST)","9289","10062"
"BZN|ES","16.02.2022 13:00 - 16.02.2022 14:00 (CET/CEST)","9159","10469"
"BZN|ES","16.02.2022 14:00 - 16.02.2022 15:00 (CET/CEST)","9041","10699"
"BZN|ES","16.02.2022 15:00 - 16.02.2022 16:00 (CET/CEST)","8210","10830"
"BZN|ES","16.02.2022 16:00 - 16.02.2022 17:00 (CET/CEST)","6505","10213"
"BZN|ES","16.02.2022 17:00 - 16.02.2022 18:00 (CET/CEST)","3481","6972"
"BZN|ES","16.02.2022 18:00 - 16.02.2022 19:00 (CET/CEST)","715","1958"
"BZN|ES","16.02.2022 19:00 - 16.02.2022 20:00 (CET/CEST)","115","414"
"BZN|ES","16.02.2022 20:00 - 16.02.2022 21:00 (CET/CEST)","73","205"
"BZN|ES","16.02.2022 21:00 - 16.02.2022 22:00 (CET/CEST)","63","92"
"BZN|ES","16.02.2022 22:00 - 16.02.2022 23:00 (CET/CEST)","37","57"
"BZN|ES","16.02.2022 23:00 - 17.02.2022 00:00 (CET/CEST)","10","35"
"BZN|ES","18.02.2022 00:00 - 18.02.2022 01:00 (CET/CEST)","22","11"
"BZN|ES","18.02.2022 01:00 - 18.02.2022 02:00 (CET/CEST)","21","11"
"BZN|ES","18.02.2022 02:00 - 18.02.2022 03:00 (CET/CEST)","22","11"
"BZN|ES","18.02.2022 03:00 - 18.02.2022 04:00 (CET/CEST)","22","11"
"BZN|ES","18.02.2022 04:00 - 18.02.2022 05:00 (CET/CEST)","22","11"
"BZN|ES","18.02.2022 05:00 - 18.02.2022 06:00 (CET/CEST)","22","11"
"BZN|ES","18.02.2022 06:00 - 18.02.2022 07:00 (CET/CEST)","21","11"
"BZN|ES","18.02.2022 07:00 - 18.02.2022 08:00 (CET/CEST)","21","11"
"BZN|ES","18.02.2022 08:00 - 18.02.2022 09:00 (CET/CEST)","916","322"
"BZN|ES","18.02.2022 09:00 - 18.02.2022 10:00 (CET/CEST)","4657","2109"
"BZN|ES","18.02.2022 10:00 - 18.02.2022 11:00 (CET/CEST)","7720","4580"
"BZN|ES","18.02.2022 11:00 - 18.02.2022 12:00 (CET/CEST)","9235","5913"
"BZN|ES","18.02.2022 12:00 - 18.02.2022 13:00 (CET/CEST)","9837","6537"
"BZN|ES","18.02.2022 13:00 - 18.02.2022 14:00 (CET/CEST)","9988","6587"
"BZN|ES","18.02.2022 14:00 - 18.02.2022 15:00 (CET/CEST)","10101","6219"
"BZN|ES","18.02.2022 15:00 - 18.02.2022 16:00 (CET/CEST)","10074","5863"
"BZN|ES","18.02.2022 16:00 - 18.02.2022 17:00 (CET/CEST)","9094","5488"
